Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,149678,-,-,-,40.05,-105.3,-7,1888,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI
2003,6,25,3,30,0,0,2,0.133,1,96.24000000000001,5,810,0
2003,6,25,4,30,0,0,2,0.133,0.9,87.07000000000001,6,810,0
2003,6,25,5,30,41,389,2,0.133,0.8,77.2,8,810,100
2003,6,25,6,30,84,609,2,0.133,0.7000000000000001,68.33,10,810,289
2003,6,25,7,30,50,0,1,0.133,0.9,53.47,13,810,50
2003,6,25,8,30,275,36,1,0.133,1.2000000000000002,44.26,15,810,300
2003,6,25,9,30,242,16,0,0.133,1.5,37.9,17,810,255
2003,6,25,10,30,191,13,0,0.133,1.9000000000000001,35.300000000000004,18,810,204
2003,6,25,11,30,500,114,0,0.133,2.4000000000000004,33.4,19,810,609
2003,6,25,12,30,482,179,0,0.133,2.9000000000000004,33.76,19,810,653
2003,6,25,13,30,479,197,1,0.133,3.1,31.91,20,810,659
2003,6,25,14,30,370,49,0,0.133,3,31.88,20,810,411
2003,6,25,15,30,306,54,0,0.133,2.7,33.910000000000004,19,810,344
2003,6,25,16,30,156,6,0,0.133,2.4000000000000004,36.04,18,810,159
2003,6,25,17,30,32,0,1,0.134,2.2,38.74,17,810,32
2003,6,25,18,30,60,348,1,0.134,1.6,49.7,14,810,121
2003,6,25,19,30,0,0,3,0.134,1.1,68.26,11,810,0
2003,6,25,20,30,0,0,3,0.134,1,72.08,10,810,0
2003,6,25,21,30,0,0,3,0.134,0.8,76.21000000000001,9,810,0
2003,6,25,22,30,0,0,2,0.134,0.8,75.46000000000001,9,810,0
2003,6,25,23,30,0,0,2,0.134,0.9,79.89,8,810,0
2003,6,26,0,30,0,0,2,0.134,1,84.64,7,810,0
2003,6,26,1,30,0,0,2,0.134,1,83.71000000000001,7,810,0
2003,6,26,2,30,0,0,2,0.134,0.9,88.38,6,810,0
2003,6,26,3,30,0,0,1,0.134,0.8,86.77,6,810,0
2003,6,26,4,30,0,0,1,0.134,1.1,78.93,7,810,0
2003,6,26,5,30,42,435,1,0.134,1.6,65.18,10,810,108
2003,6,26,6,30,68,685,1,0.134,1.9000000000000001,52.4,13,810,297
2003,6,26,7,30,84,811,0,0.134,2.3000000000000003,40.910000000000004,16,810,500
2003,6,26,8,30,91,893,0,0.134,2.5,33.89,18,810,692
2003,6,26,9,30,97,936,0,0.134,2.5,28.330000000000002,20,810,851
2003,6,26,10,30,101,960,-1,0.134,2.5,25.62,21,810,965
2003,6,26,11,30,97,979,-1,0.134,2.7,23.51,22,810,1028
2003,6,26,12,30,96,980,-1,0.134,3,21.86,23,810,1031
2003,6,26,13,30,93,970,-1,0.134,3.2,20.46,24,810,976
2003,6,26,14,30,88,949,-1,0.134,3.3000000000000003,20.47,24,810,867
2003,6,26,15,30,83,911,-1,0.134,3.3000000000000003,22.03,23,810,714
2003,6,26,16,30,74,849,-1,0.134,3.1,23.57,22,810,529
2003,6,26,17,30,72,695,0,0.134,2.5,27.67,20,810,321
2003,6,26,18,30,47,467,2,0.134,1.6,41.6,17,810,129
2003,6,26,19,30,0,0,2,0.134,1.2000000000000002,52.56,14,810,0
2003,6,26,20,30,0,0,1,0.134,1.1,53.46,13,810,0
2003,6,26,21,30,0,0,1,0.134,1.1,55.730000000000004,12,810,0
2003,6,26,22,30,0,0,1,0.134,1.1,58.51,11,810,0
2003,6,26,23,30,0,0,1,0.134,1.1,61.730000000000004,10,810,0
2003,6,27,0,30,0,0,1,0.134,1.2000000000000002,65.78,9,810,0
2003,6,27,1,30,0,0,0,0.134,1.2000000000000002,65.5,9,810,0
2003,6,27,2,30,0,0,0,0.134,1.2000000000000002,69.2,8,810,0
2003,6,27,3,30,0,0,0,0.134,1.5,66.79,8,810,0
2003,6,27,4,30,0,0,0,0.134,2.2,59.94,9,810,0
2003,6,27,5,30,37,494,0,0.134,3,51.64,12,810,112
2003,6,27,6,30,105,429,0,0.134,3,39.19,16,810,248
2003,6,27,7,30,140,592,0,0.134,2.4000000000000004,28.7,20,810,443
2003,6,27,8,30,83,908,0,0.134,2,25.38,22,810,694
2003,6,27,9,30,89,947,0,0.134,1.9000000000000001,24.09,23,810,851
2003,6,27,10,30,416,490,0,0.134,2,21.490000000000002,25,810,858
2003,6,27,11,30,93,978,0,0.134,2.1,20.54,26,810,1023
2003,6,27,12,30,94,976,0,0.134,2.1,19.7,27,810,1025
2003,6,27,13,30,94,963,0,0.134,2,19.94,27,810,970
2003,6,27,14,30,87,945,0,0.134,1.9000000000000001,20.150000000000002,27,810,863
2003,6,27,15,30,200,663,0,0.134,1.8,20.32,27,800,660
2003,6,27,16,30,243,178,0,0.134,1.6,21.580000000000002,26,800,339
2003,6,27,17,30,125,371,1,0.134,1.1,26.75,23,810,259
2003,6,27,18,30,44,494,5,0.134,0.7000000000000001,42.93,20,810,131
2003,6,27,19,30,0,0,4,0.134,0.4,50.7,17,810,0
2003,6,27,20,30,0,0,3,0.134,0.2,50.76,16,810,0
2003,6,27,21,30,0,0,3,0.134,0.4,51.82,15,810,0
2003,6,27,22,30,0,0,2,0.134,0.7000000000000001,53.18,14,810,0
2003,6,27,23,30,0,0,2,0.134,1,54.93,13,810,0
2003,6,28,0,30,0,0,1,0.134,1.1,53.120000000000005,13,810,0
2003,6,28,1,30,0,0,1,0.134,1.1,56.07,12,810,0
2003,6,28,2,30,0,0,1,0.134,1.2000000000000002,60.61,11,810,0
2003,6,28,3,30,0,0,1,0.134,1.2000000000000002,65.58,10,810,0
2003,6,28,4,30,0,0,1,0.134,1.3,61.38,11,810,0
2003,6,28,5,30,37,482,3,0.134,1.8,57.88,14,810,109
2003,6,28,6,30,59,718,4,0.134,1.7000000000000002,46.03,18,810,298
2003,6,28,7,30,74,833,2,0.134,1.1,30.77,22,810,499
2003,6,28,8,30,83,900,1,0.134,1.2000000000000002,23.5,25,810,687
2003,6,28,9,30,89,939,0,0.134,1.5,20.67,27,810,844
2003,6,28,10,30,94,960,0,0.134,1.6,19.48,28,810,957
2003,6,28,11,30,92,976,0,0.134,1.9000000000000001,18.43,29,810,1018
2003,6,28,12,30,93,972,1,0.134,2.4000000000000004,17.48,30,800,1020
2003,6,28,13,30,378,569,1,0.134,3,17.66,30,800,895
2003,6,28,14,30,274,615,1,0.134,3.5,17.82,30,800,779
2003,6,28,15,30,270,455,1,0.134,3.5,19.01,29,800,585
2003,6,28,16,30,96,0,1,0.134,3,22.21,27,810,96
2003,6,28,17,30,35,0,3,0.134,2.7,29.82,24,810,35
2003,6,28,18,30,3,0,6,0.134,2.5,45.49,21,810,3
2003,6,28,19,30,0,0,8,0.134,2.4000000000000004,59.980000000000004,18,810,0
2003,6,28,20,30,0,0,9,0.134,2.1,71.98,16,810,0
2003,6,28,21,30,0,0,9,0.134,1.5,77.97,15,810,0
2003,6,28,22,30,0,0,9,0.134,0.9,77.46000000000001,15,810,0
2003,6,28,23,30,0,0,8,0.134,1,75.85000000000001,15,810,0
2003,6,29,0,30,0,0,8,0.134,1.4000000000000001,80.41,14,810,0
2003,6,29,1,30,0,0,9,0.134,1,95.74000000000001,12,810,0
2003,6,29,2,30,0,0,9,0.134,0.6000000000000001,100,11,810,0
2003,6,29,3,30,0,0,9,0.134,0.6000000000000001,100,11,810,0
2003,6,29,4,30,0,0,9,0.134,0.8,100,11,810,0
2003,6,29,5,30,52,121,10,0.134,0.9,96.26,13,810,70
2003,6,29,6,30,83,602,10,0.134,0.9,80.53,16,810,283
2003,6,29,7,30,174,15,8,0.134,1.2000000000000002,57.74,19,810,182
2003,6,29,8,30,143,5,5,0.134,1.8,39.2,22,810,147
2003,6,29,9,30,174,11,4,0.134,2.4000000000000004,31.87,24,810,183
2003,6,29,10,30,182,13,3,0.134,3,28.48,25,810,194
2003,6,29,11,30,332,26,3,0.134,3.6,25.92,26,810,357
2003,6,29,12,30,462,484,2,0.134,4.2,23.94,27,810,924
2003,6,29,13,30,386,554,3,0.134,4.6000000000000005,24.1,27,810,890
2003,6,29,14,30,378,352,3,0.134,4.6000000000000005,26.29,26,810,668
2003,6,29,15,30,330,256,3,0.134,4.3,28.91,25,810,507
2003,6,29,16,30,165,537,4,0.134,3.8000000000000003,31.59,24,810,453
2003,6,29,17,30,143,226,4,0.134,2.9000000000000004,36.96,22,810,225
2003,6,29,18,30,59,228,6,0.134,1.9000000000000001,50.22,19,810,99
2003,6,29,19,30,0,0,7,0.134,1.4000000000000001,66.3,16,810,0
2003,6,29,20,30,0,0,7,0.134,1.4000000000000001,70.85000000000001,15,810,0
2003,6,29,21,30,0,0,7,0.134,1.3,75.67,14,810,0
2003,6,29,22,30,0,0,7,0.134,1.3,80.19,13,810,0
2003,6,29,23,30,0,0,7,0.134,1.4000000000000001,85,12,810,0
2003,6,30,0,30,0,0,7,0.134,1.5,89.93,11,810,0
2003,6,30,1,30,0,0,7,0.134,1.6,88.3,11,810,0
2003,6,30,2,30,0,0,6,0.134,1.9000000000000001,91.81,10,810,0
2003,6,30,3,30,0,0,6,0.134,2.3000000000000003,87.88,10,810,0
2003,6,30,4,30,0,0,5,0.134,2.8000000000000003,77.35000000000001,11,810,0
2003,6,30,5,30,38,465,4,0.134,3.1,60.83,14,810,107
2003,6,30,6,30,62,707,4,0.134,2.7,46.01,18,810,296
2003,6,30,7,30,78,823,3,0.134,2.3000000000000003,30.88,23,810,497
2003,6,30,8,30,94,877,1,0.134,2.5,23.2,26,810,681
2003,6,30,9,30,103,913,1,0.134,2.9000000000000004,20.18,28,810,836
2003,6,30,10,30,111,931,1,0.134,3.1,19.34,29,810,947
2003,6,30,11,30,109,948,1,0.134,3.2,18.46,30,810,1009
2003,6,30,12,30,458,491,1,0.134,3.3000000000000003,17.34,31,810,926
2003,6,30,13,30,280,676,1,0.134,3.4000000000000004,17.490000000000002,31,810,895
2003,6,30,14,30,390,330,2,0.134,3.4000000000000004,18.71,30,810,660
2003,6,30,15,30,238,573,2,0.134,3,20.45,29,810,635
2003,6,30,16,30,207,401,2,0.134,2.5,22.39,28,810,422
2003,6,30,17,30,123,385,4,0.134,1.7000000000000002,27.32,26,810,262
2003,6,30,18,30,64,215,7,0.134,1.1,42.95,23,810,102
2003,6,30,19,30,0,0,7,0.134,1.2000000000000002,51.660000000000004,20,810,0
2003,6,30,20,30,0,0,7,0.134,1.5,56.6,18,810,0
2003,6,30,21,30,0,0,7,0.134,2.3000000000000003,60.93,17,810,0
2003,6,30,22,30,0,0,7,0.134,2.9000000000000004,60.71,17,810,0
2003,6,30,23,30,0,0,7,0.134,3,63.84,16,810,0
2003,7,1,0,30,0,0,6,0.134,3,62.28,16,810,0
2003,7,1,1,30,0,0,6,0.134,3.3000000000000003,59.46,16,810,0
2003,7,1,2,30,0,0,5,0.134,3.3000000000000003,60.19,15,810,0
2003,7,1,3,30,0,0,4,0.134,3.2,57.89,15,810,0
2003,7,1,4,30,0,0,4,0.134,3.5,52.83,16,810,0
2003,7,1,5,30,46,349,5,0.134,3.9000000000000004,45.32,20,810,97
2003,7,1,6,30,87,567,5,0.134,3.4000000000000004,33.56,24,810,274
2003,7,1,7,30,192,401,3,0.134,2.3000000000000003,23.97,28,810,396
2003,7,1,8,30,113,831,0,0.134,1.5,17.37,30,810,669
2003,7,1,9,30,407,203,0,0.134,1.1,16.04,31,810,570
2003,7,1,10,30,387,36,0,0.134,0.9,15.34,32,810,419
2003,7,1,11,30,410,35,0,0.134,0.9,14.61,33,810,444
2003,7,1,12,30,433,448,1,0.134,1,14.67,34,810,860
2003,7,1,13,30,453,433,1,0.134,1.2000000000000002,13.97,34,800,847
2003,7,1,14,30,173,12,1,0.134,1.4000000000000001,14.89,33,800,183
2003,7,1,15,30,332,131,1,0.134,1.6,15.780000000000001,32,800,423
2003,7,1,16,30,149,5,1,0.134,1.6,16.84,31,800,152
2003,7,1,17,30,142,242,2,0.134,1.3,20.11,29,800,229
2003,7,1,18,30,4,0,8,0.134,1.2000000000000002,38.64,25,800,4
2003,7,1,19,30,0,0,7,0.134,1.5,44.32,22,800,0
2003,7,1,20,30,0,0,6,0.134,1.8,44.96,21,800,0
2003,7,1,21,30,0,0,6,0.134,1.8,49.2,19,800,0
2003,7,1,22,30,0,0,4,0.134,1.9000000000000001,47.96,18,800,0
2003,7,1,23,30,0,0,3,0.134,2.7,42.19,18,800,0
2003,7,2,0,30,0,0,1,0.134,3.7,38.730000000000004,17,800,0
2003,7,2,1,30,0,0,0,0.134,4.2,36.09,16,800,0
2003,7,2,2,30,0,0,-2,0.134,4.4,32.87,16,800,0
2003,7,2,3,30,0,0,-2,0.134,4.3,33.86,15,800,0
2003,7,2,4,30,0,0,-2,0.134,4.2,31.400000000000002,16,800,0
2003,7,2,5,30,38,483,-2,0.134,4.2,26.89,19,800,107
2003,7,2,6,30,58,741,-1,0.134,3.8000000000000003,22.11,23,810,301
2003,7,2,7,30,70,862,-1,0.134,3.3000000000000003,18.22,26,810,506
2003,7,2,8,30,81,921,-2,0.134,2.9000000000000004,14.21,29,810,696
2003,7,2,9,30,86,960,-2,0.134,2.2,13.48,30,810,855
2003,7,2,10,30,90,982,-2,0.134,1.6,12.93,31,810,970
2003,7,2,11,30,95,987,-2,0.134,1.4000000000000001,12.22,32,800,1031
2003,7,2,12,30,95,986,-2,0.134,1.6,11.540000000000001,33,800,1034
2003,7,2,13,30,93,975,-2,0.134,2,10.84,34,800,980
2003,7,2,14,30,82,966,-2,0.134,2.5,11.39,33,800,874
2003,7,2,15,30,77,929,-2,0.134,2.8000000000000003,11.99,32,800,721
2003,7,2,16,30,176,499,-2,0.134,2.8000000000000003,12.66,31,800,444
2003,7,2,17,30,117,424,-1,0.134,2.1,15.49,29,800,269
2003,7,2,18,30,44,507,4,0.134,1.4000000000000001,30.73,25,800,133
2003,7,2,19,30,0,0,4,0.134,1.4000000000000001,35.4,22,800,0
2003,7,2,20,30,0,0,3,0.134,1.4000000000000001,35.04,21,800,0
2003,7,2,21,30,0,0,2,0.134,1.5,36.64,20,810,0
2003,7,2,22,30,0,0,2,0.134,1.5,38.15,19,800,0
2003,7,2,23,30,0,0,2,0.134,1.5,40.07,18,800,0
2003,7,3,0,30,0,0,2,0.134,1.5,41.96,17,800,0
2003,7,3,1,30,0,0,1,0.134,1.5,43.27,16,800,0
2003,7,3,2,30,0,0,1,0.134,1.6,44.17,15,800,0
2003,7,3,3,30,0,0,0,0.134,2,43.980000000000004,14,800,0
2003,7,3,4,30,0,0,-1,0.134,2.9000000000000004,37.96,15,800,0
2003,7,3,5,30,37,417,-1,0.134,3.9000000000000004,28.35,19,810,96
2003,7,3,6,30,65,693,-2,0.134,3.8000000000000003,20.95,23,810,292
2003,7,3,7,30,79,825,-3,0.134,2.9000000000000004,15.42,27,810,496
2003,7,3,8,30,101,867,-3,0.134,2.3000000000000003,12.09,30,810,680
2003,7,3,9,30,105,919,-3,0.134,1.7000000000000002,11.92,31,810,841
2003,7,3,10,30,107,948,-2,0.134,1.3,11.84,32,810,956
2003,7,3,11,30,498,115,-2,0.134,1.2000000000000002,11.43,33,810,608
2003,7,3,12,30,508,198,-2,0.134,1.3,11.01,34,800,697
2003,7,3,13,30,440,63,-1,0.134,1.7000000000000002,11.15,34,800,498
2003,7,3,14,30,419,205,-1,0.134,2,11.21,34,800,588
2003,7,3,15,30,320,74,-1,0.134,2.1,11.8,33,800,372
2003,7,3,16,30,217,360,-2,0.134,1.9000000000000001,12.44,32,800,410
2003,7,3,17,30,136,336,0,0.14100000000000001,1.3,16.06,29,800,257
2003,7,3,18,30,59,237,6,0.14100000000000001,0.9,31.43,26,800,100
2003,7,3,19,30,0,0,5,0.14100000000000001,0.8,36.56,23,800,0
2003,7,3,20,30,0,0,4,0.14100000000000001,0.8,39.61,21,800,0
2003,7,3,21,30,0,0,4,0.14100000000000001,1.4000000000000001,42.52,19,800,0
2003,7,3,22,30,0,0,3,0.14100000000000001,2.5,39.75,19,800,0
2003,7,3,23,30,0,0,1,0.14100000000000001,3.7,38.24,18,800,0
2003,7,4,0,30,0,0,0,0.14100000000000001,4.5,34.59,18,800,0
2003,7,4,1,30,0,0,0,0.14100000000000001,4.6000000000000005,34.58,17,800,0
2003,7,4,2,30,0,0,-1,0.14100000000000001,4.4,35.56,16,800,0
2003,7,4,3,30,0,0,-1,0.14100000000000001,4.1000000000000005,37.77,15,810,0
2003,7,4,4,30,0,0,0,0.14100000000000001,4.3,35.89,16,810,0
2003,7,4,5,30,33,468,0,0.14100000000000001,4.4,31.810000000000002,19,810,99
2003,7,4,6,30,58,731,0,0.14100000000000001,4.1000000000000005,25.46,23,810,297
2003,7,4,7,30,72,851,0,0.14100000000000001,3.6,19.56,26,810,501
2003,7,4,8,30,84,909,-1,0.14100000000000001,3,14.950000000000001,29,810,689
2003,7,4,9,30,91,947,-2,0.14100000000000001,2.4000000000000004,13.31,30,810,848
2003,7,4,10,30,96,968,-2,0.14100000000000001,1.9000000000000001,12.46,31,810,962
2003,7,4,11,30,97,978,-2,0.14100000000000001,1.6,11.81,32,810,1024
2003,7,4,12,30,99,976,-2,0.14100000000000001,1.7000000000000002,11.200000000000001,33,810,1028
2003,7,4,13,30,98,963,-2,0.14100000000000001,1.9000000000000001,10.620000000000001,34,810,973
2003,7,4,14,30,84,958,-2,0.14100000000000001,2.2,11.31,33,800,870
2003,7,4,15,30,195,675,-2,0.14100000000000001,2.5,11.950000000000001,32,800,663
2003,7,4,16,30,219,349,-2,0.14100000000000001,2.7,12.56,31,810,406
2003,7,4,17,30,141,282,-2,0.14100000000000001,2.3000000000000003,14.63,29,810,242
2003,7,4,18,30,45,437,3,0.14100000000000001,1.7000000000000002,29.16,24,810,121
2003,7,4,19,30,0,0,4,0.14100000000000001,1.5,38.6,21,810,0
2003,7,4,20,30,0,0,3,0.14100000000000001,1.3,39.18,20,810,0
2003,7,4,21,30,0,0,3,0.14100000000000001,1,40.910000000000004,19,810,0
2003,7,4,22,30,0,0,3,0.14100000000000001,0.8,43.52,18,810,0
2003,7,4,23,30,0,0,3,0.14100000000000001,0.9,45.480000000000004,17,810,0
2003,7,5,0,30,0,0,2,0.14100000000000001,1.3,45.53,16,810,0
2003,7,5,1,30,0,0,1,0.14100000000000001,1.6,44.27,15,810,0
2003,7,5,2,30,0,0,0,0.14100000000000001,1.8,44.44,14,810,0
2003,7,5,3,30,0,0,0,0.14100000000000001,2.1,42.22,14,810,0
2003,7,5,4,30,0,0,-1,0.14100000000000001,2.6,37,15,810,0
2003,7,5,5,30,33,463,-1,0.14100000000000001,3.2,28.39,19,810,98
2003,7,5,6,30,55,749,-1,0.14100000000000001,2.8000000000000003,21.64,23,810,298
2003,7,5,7,30,68,862,-2,0.14100000000000001,1.8,16.7,26,810,502
2003,7,5,8,30,77,924,-4,0.14100000000000001,1.1,12.67,29,810,692
2003,7,5,9,30,84,959,-4,0.14100000000000001,0.6000000000000001,11.28,31,810,850
2003,7,5,10,30,89,978,-3,0.14100000000000001,0.30000000000000004,11.01,32,810,964
2003,7,5,11,30,87,993,-3,0.14100000000000001,0.4,10.74,33,810,1027
2003,7,5,12,30,410,564,-3,0.14100000000000001,0.7000000000000001,10.31,34,810,947
2003,7,5,13,30,88,979,-2,0.14100000000000001,0.9,10.36,34,800,977
2003,7,5,14,30,86,957,-3,0.14100000000000001,1.2000000000000002,10.26,34,800,871
2003,7,5,15,30,241,567,-3,0.14100000000000001,1.4000000000000001,10.620000000000001,33,800,633
2003,7,5,16,30,135,645,-3,0.14100000000000001,1.5,10.98,32,800,480
2003,7,5,17,30,133,316,-3,0.14100000000000001,1.3,13.43,29,800,246
2003,7,5,18,30,57,1,3,0.14100000000000001,1,27.3,25,800,57
2003,7,5,19,30,0,0,3,0.14100000000000001,0.8,33.55,22,800,0
2003,7,5,20,30,0,0,3,0.14100000000000001,0.8,37.14,20,810,0
2003,7,5,21,30,0,0,3,0.14100000000000001,1,42.47,18,810,0
2003,7,5,22,30,0,0,2,0.14100000000000001,1.4000000000000001,42.15,17,800,0
2003,7,5,23,30,0,0,0,0.14100000000000001,1.6,40.71,16,800,0
2003,7,6,0,30,0,0,0,0.14100000000000001,1.7000000000000002,39.32,15,800,0
2003,7,6,1,30,0,0,-1,0.14100000000000001,1.8,37.02,15,800,0
2003,7,6,2,30,0,0,-1,0.14100000000000001,1.9000000000000001,38.58,14,800,0
2003,7,6,3,30,0,0,-1,0.14100000000000001,2,38.19,14,800,0
2003,7,6,4,30,0,0,-1,0.14100000000000001,2,35.71,15,800,0
2003,7,6,5,30,39,432,0,0.14100000000000001,2.5,30.18,19,800,98
2003,7,6,6,30,68,670,-1,0.14100000000000001,2.2,22.47,23,800,284
2003,7,6,7,30,90,784,-2,0.14100000000000001,1,16.11,27,800,483
2003,7,6,8,30,100,864,-3,0.14100000000000001,0.8,12.38,30,800,673
2003,7,6,9,30,346,464,-3,0.14100000000000001,1.2000000000000002,12.200000000000001,31,800,716
2003,7,6,10,30,469,148,-2,0.14100000000000001,1.6,11.91,32,800,601
2003,7,6,11,30,498,116,-2,0.14100000000000001,1.8,11.46,33,800,608
2003,7,6,12,30,480,453,-2,0.14100000000000001,1.9000000000000001,11.540000000000001,33,800,911
2003,7,6,13,30,479,164,-2,0.14100000000000001,1.8,11.73,33,800,629
2003,7,6,14,30,312,25,-1,0.14100000000000001,1.8,12.86,32,800,333
2003,7,6,15,30,17,0,0,0.14100000000000001,2,14.35,31,800,17
2003,7,6,16,30,201,26,0,0.14100000000000001,1.9000000000000001,16.6,30,800,215
2003,7,6,17,30,122,389,2,0.14100000000000001,1.6,22.5,27,800,261
2003,7,6,18,30,57,330,6,0.14100000000000001,1.5,36.77,24,800,115
2003,7,6,19,30,0,0,7,0.14100000000000001,1.8,44.77,22,800,0
2003,7,6,20,30,0,0,7,0.14100000000000001,2.3000000000000003,48.67,20,800,0
2003,7,6,21,30,0,0,6,0.14100000000000001,2.6,49.76,19,800,0
2003,7,6,22,30,0,0,6,0.14100000000000001,2.4000000000000004,51.800000000000004,18,800,0
2003,7,6,23,30,0,0,5,0.14100000000000001,1.9000000000000001,54.38,17,800,0
2003,7,7,0,30,0,0,5,0.14100000000000001,1.5,57.01,16,800,0
2003,7,7,1,30,0,0,5,0.14100000000000001,1.3,58.95,15,800,0
2003,7,7,2,30,0,0,4,0.14100000000000001,1.3,59.9,14,800,0
2003,7,7,3,30,0,0,3,0.14100000000000001,1.5,56.58,14,800,0
2003,7,7,4,30,0,0,2,0.14100000000000001,1.9000000000000001,49.93,15,800,0
2003,7,7,5,30,38,430,2,0.14100000000000001,2.4000000000000004,40.550000000000004,18,800,97
2003,7,7,6,30,64,690,1,0.14100000000000001,2.4000000000000004,30.060000000000002,22,800,285
2003,7,7,7,30,80,817,1,0.14100000000000001,2.3000000000000003,23.650000000000002,25,800,489
2003,7,7,8,30,93,882,0,0.14100000000000001,2,19.47,28,800,678
2003,7,7,9,30,101,925,0,0.14100000000000001,2,16.69,29,800,838
2003,7,7,10,30,405,503,0,0.14100000000000001,2.3000000000000003,15.620000000000001,30,800,855
2003,7,7,11,30,408,560,0,0.14100000000000001,2.8000000000000003,14.91,31,800,939
2003,7,7,12,30,474,462,0,0.14100000000000001,3.4000000000000004,14.3,32,800,914
2003,7,7,13,30,288,18,0,0.14100000000000001,3.7,14.73,32,800,305
2003,7,7,14,30,44,0,0,0.14100000000000001,3.3000000000000003,17.18,30,800,44
2003,7,7,15,30,44,0,1,0.14100000000000001,2.7,19.22,29,800,44
2003,7,7,16,30,150,5,2,0.14100000000000001,2.5,23.13,27,800,153
2003,7,7,17,30,90,562,3,0.14100000000000001,2.4000000000000004,28.88,25,800,291
2003,7,7,18,30,53,378,6,0.14100000000000001,1.6,41.17,22,810,119
2003,7,7,19,30,0,0,8,0.14100000000000001,0.6000000000000001,59.18,19,810,0
2003,7,7,20,30,0,0,8,0.14100000000000001,0.30000000000000004,66.61,17,810,0
2003,7,7,21,30,0,0,8,0.14100000000000001,0.7000000000000001,70.97,16,810,0
2003,7,7,22,30,0,0,8,0.14100000000000001,1.1,72.77,15,810,0
2003,7,7,23,30,0,0,7,0.14100000000000001,1.2000000000000002,73.36,15,810,0
2003,7,8,0,30,0,0,6,0.14100000000000001,1.2000000000000002,68.75,14,810,0
2003,7,8,1,30,0,0,5,0.14100000000000001,1.5,64.51,14,810,0
2003,7,8,2,30,0,0,4,0.14100000000000001,2,59.86,14,810,0
2003,7,8,3,30,0,0,3,0.14100000000000001,2.5,54.26,14,810,0
2003,7,8,4,30,0,0,1,0.14100000000000001,3,45.77,15,810,0
2003,7,8,5,30,37,441,0,0.14100000000000001,3.5,35.5,18,810,97
2003,7,8,6,30,60,714,0,0.14100000000000001,3,25.57,22,810,288
2003,7,8,7,30,73,843,-1,0.14100000000000001,2,17.23,27,810,494
2003,7,8,8,30,86,905,-3,0.14100000000000001,1.4000000000000001,12.59,30,810,685
2003,7,8,9,30,92,949,-3,0.14100000000000001,1.2000000000000002,10.97,32,810,847
2003,7,8,10,30,96,974,-3,0.14100000000000001,1.4000000000000001,10.27,33,800,964
2003,7,8,11,30,97,986,-4,0.14100000000000001,1.5,9.52,34,800,1029
2003,7,8,12,30,97,987,-4,0.14100000000000001,1.3,8.78,35,800,1034
2003,7,8,13,30,96,976,-4,0.14100000000000001,0.9,8.17,36,800,981
2003,7,8,14,30,88,961,-4,0.14100000000000001,0.6000000000000001,8.47,35,800,876
2003,7,8,15,30,82,926,-5,0.14100000000000001,1.2000000000000002,8.85,34,800,723
2003,7,8,16,30,75,863,-5,0.14100000000000001,1.9000000000000001,9.370000000000001,33,800,536
2003,7,8,17,30,67,731,-3,0.14100000000000001,1.6,12.51,30,800,328
2003,7,8,18,30,44,511,2,0.14100000000000001,1.1,25.86,25,800,132
2003,7,8,19,30,0,0,2,0.14100000000000001,1.2000000000000002,30.98,22,810,0
2003,7,8,20,30,0,0,1,0.14100000000000001,1.9000000000000001,32.29,20,810,0
2003,7,8,21,30,0,0,0,0.14100000000000001,2.9000000000000004,31.12,19,810,0
2003,7,8,22,30,0,0,-1,0.14100000000000001,3.2,30.73,18,810,0
2003,7,8,23,30,0,0,-1,0.14100000000000001,2.8000000000000003,32.67,17,810,0
2003,7,9,0,30,0,0,-1,0.14100000000000001,2.7,37.9,15,810,0
2003,7,9,1,30,0,0,0,0.14100000000000001,2.4000000000000004,43.1,14,810,0
2003,7,9,2,30,0,0,0,0.14100000000000001,2.1,52.54,12,810,0
2003,7,9,3,30,0,0,1,0.14100000000000001,1.8,54.17,12,810,0
2003,7,9,4,30,0,0,0,0.14100000000000001,1.6,49.77,13,810,0
